[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:8C
[packet_num]:1532,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:50
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:42
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:38
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:12
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:18
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:9A
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:AA
[packet_num]:1570,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:3E
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:34
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:26
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:AA
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:A6
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:8C
[packet_num]:1610,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:38
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:28
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:1A
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:BA
[arbitration_ID]:262,[coarse_time]:89C,[fine_time]:A2
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:8E
[packet_num]:1692,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:2
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:64
[arbitration_ID]:0,[coarse_time]:3E9,[fine_time]:99
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:28
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:26
[arbitration_ID]:262,[coarse_time]:AF5,[fine_time]:8
[packet_num]:1737,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CC,[fine_time]:88
[arbitration_ID]:0,[coarse_time]:1F8,[fine_time]:86
[arbitration_ID]:0,[coarse_time]:2A6,[fine_time]:98
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:2E
[packet_num]:1816,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CC,[fine_time]:8A
[arbitration_ID]:0,[coarse_time]:1F8,[fine_time]:82
[arbitration_ID]:0,[coarse_time]:3EC,[fine_time]:66
[arbitration_ID]:262,[coarse_time]:644,[fine_time]:54
[arbitration_ID]:262,[coarse_time]:770,[fine_time]:56
[arbitration_ID]:262,[coarse_time]:89C,[fine_time]:3E
[arbitration_ID]:262,[coarse_time]:9C8,[fine_time]:28
[arbitration_ID]:262,[coarse_time]:C20,[fine_time]:1E
[packet_num]:1860,[arbitration_ID]:262,[DLC]:12
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:60
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:56
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:44
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:3E
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:26
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:16
[arbitration_ID]:262,[coarse_time]:9C9,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:C20,[fine_time]:A8
[packet_num]:1904,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CC,[fine_time]:A8
