mean,stdev,variance,skew,kurtosis,max,min,rms,en,fine_stdev,label
111.9160,16.4254,269.7950,0.6796,-1.5000,130.8000,100.9440,112.7167,12705.0544,13.5532,ECU5
109.1373,4.7947,22.9887,0.1944,-1.5000,114.1680,104.6200,109.2075,11926.2833,4.7947,ECU5
113.6613,14.8432,220.3212,0.7068,-1.5000,130.8000,104.9480,114.3056,13065.7795,13.3936,ECU5
111.8200,15.0660,226.9830,0.6122,-1.5000,128.9520,100.6360,112.4946,12655.0344,4.2043,ECU5
114.9893,4.4881,20.1428,0.5280,-1.5000,120.0200,111.3960,115.0477,13235.9753,4.4881,ECU5
103.6067,2.3113,5.3421,-0.0709,-1.5000,105.8720,101.2520,103.6239,10737.9028,11.6999,ECU5
112.2307,16.3455,267.1766,0.6065,-1.5000,130.8000,100.0200,113.0214,12773.8403,5.3966,ECU5
110.6840,15.8237,250.3910,0.7058,-1.5000,128.9520,101.2320,111.4355,12417.8752,14.4015,ECU5
112.2240,16.1460,260.6942,0.6841,-1.5000,130.8000,101.5600,112.9957,12768.0223,13.4442,ECU5
106.8787,3.0851,9.5180,-0.5824,-1.5000,109.2400,103.3880,106.9083,11429.3947,3.0851,ECU5
121.2520,4.4420,19.7317,0.4703,-1.5000,126.1800,117.5560,121.3062,14715.2020,4.4420,ECU5
129.2533,18.7841,352.8425,0.6654,-1.5000,150.8000,116.3240,130.1601,16941.6525,7.4325,ECU5
116.4267,5.5894,31.2419,-0.2641,-1.5000,121.5600,110.4720,116.5161,13575.9966,5.5894,ECU5
113.7573,10.2260,104.5717,0.7064,-1.5000,125.5640,107.7000,114.0633,13010.4454,10.2260,ECU5
113.1413,13.9124,193.5542,0.6086,-1.5000,128.9520,102.7720,113.7101,12929.9974,13.9124,ECU5
120.4307,8.2434,67.9542,0.4656,-1.5000,129.5680,113.5520,120.6186,14548.8483,8.2434,ECU5
111.5053,15.1369,229.1250,0.6955,-1.5000,128.9520,101.8680,112.1882,12586.1894,13.0273,ECU5
110.2733,9.8191,96.4140,0.6784,-1.5000,121.5600,103.6960,110.5644,12224.4840,11.6431,ECU5
127.6107,16.2466,263.9512,0.6433,-1.5000,146.1800,116.0160,128.2983,16460.4497,5.0890,ECU5
111.6013,5.7236,32.7597,-0.4838,-1.5000,116.3240,105.2360,111.6991,12476.6974,5.7236,ECU5
107.7000,3.3315,11.0991,-0.4703,-1.5000,110.4720,104.0040,107.7343,11606.6894,3.3315,ECU5
116.7347,4.8144,23.1784,0.2681,-1.5000,121.8680,112.3200,116.8008,13642.4347,4.8144,ECU5
129.6573,12.2527,150.1280,0.6672,-1.5000,143.7160,121.2520,130.0427,16911.1094,10.7403,ECU5
106.2627,2.0508,4.2056,-0.4310,-1.5000,108.0080,104.0040,106.2759,11294.5581,2.0508,ECU5
115.4000,13.3688,178.7238,0.6919,-1.5000,130.8000,106.7760,115.9151,13436.3092,13.3688,ECU5
107.0840,3.9323,15.4628,-0.4078,-1.5000,110.4720,102.7720,107.1321,11477.2916,3.9323,ECU5
107.0840,3.9323,15.4628,-0.4078,-1.5000,110.4720,102.7720,107.1321,11477.2916,3.9323,ECU5
129.6640,16.1886,262.0704,0.4067,-1.5000,147.4120,115.7080,130.3360,16987.4665,6.3595,ECU5
117.0427,3.9000,15.2099,0.3270,-1.5000,121.2520,113.5520,117.0860,13709.1257,3.9000,ECU5
114.3733,3.4066,11.6050,-0.2182,-1.5000,117.5560,110.7800,114.4072,13088.9961,3.4066,ECU5
111.4987,4.6643,21.7555,-0.6520,-1.5000,114.7840,106.1600,111.5637,12446.4563,4.6643,ECU5
119.0960,3.0334,9.2018,-0.5077,-1.5000,121.5600,115.7080,119.1218,14189.9918,3.0334,ECU5
120.7387,5.1014,26.0244,-0.1830,-1.5000,125.5640,115.4000,120.8105,14595.1752,5.1014,ECU5
122.8880,2.5894,6.7051,0.6944,-1.5000,125.8720,121.2320,122.9062,15105.9306,13.1590,ECU5
109.3560,17.0271,289.9234,0.6861,-1.5000,128.9520,98.1720,110.2362,12152.0170,5.5979,ECU5
116.1187,5.2390,27.4473,-0.6094,-1.5000,120.0200,110.1640,116.1974,13501.8430,5.2390,ECU5
130.4853,11.6317,135.2959,0.6140,-1.5000,143.7160,121.8680,130.8305,17116.6195,2.0040,ECU5
119.5067,6.6938,44.8074,-0.3011,-1.5000,125.5640,112.3200,119.6316,14311.7150,6.6938,ECU5
113.1480,13.7429,188.8674,0.6812,-1.5000,128.9520,104.0040,113.7030,12928.3815,13.7478,ECU5
107.3920,5.1261,26.2773,0.6360,-1.5000,113.2440,103.6960,107.4735,11550.5599,5.1261,ECU5
120.7387,5.1014,26.0244,-0.1830,-1.5000,125.5640,115.4000,120.8105,14595.1752,5.1014,ECU5
129.7667,18.5462,343.9610,0.6852,-1.5000,151.1080,117.5560,130.6472,17068.6951,7.1041,ECU5
127.8160,15.4633,239.1133,0.6691,-1.5000,145.5640,117.2480,128.4381,16496.3387,4.1817,ECU5
112.5253,12.1819,148.3989,0.5280,-1.5000,126.1800,102.7720,112.9641,12760.8833,12.1819,ECU5
113.8600,9.8800,97.6151,0.7002,-1.5000,125.2560,107.7000,114.1454,13029.1763,9.8800,ECU5
114.3733,14.6238,213.8551,0.5402,-1.5000,130.8000,102.7720,114.9949,13223.8294,14.6238,ECU5
110.8893,14.9062,222.1938,0.6801,-1.5000,128.0280,100.9440,111.5552,12444.5734,12.5148,ECU5
133.7640,27.9599,781.7542,0.6724,-1.5000,165.8720,114.7840,135.6981,18413.9772,5.5469,ECU5
113.1413,4.4669,19.9531,-0.0422,-1.5000,117.5560,108.6240,113.2001,12814.2633,4.4669,ECU5
111.6013,12.3827,153.3318,0.6948,-1.5000,125.8720,103.6960,112.0584,12557.0788,12.3827,ECU5
115.0920,4.7814,22.8622,0.1178,-1.5000,120.0200,110.4720,115.1582,13261.4099,4.7814,ECU5
101.9640,2.1743,4.7277,0.3296,-1.5000,104.3120,100.0200,101.9795,10399.8091,9.5447,ECU5
102.6827,4.4837,20.1039,-0.6456,-1.5000,105.8720,97.5560,102.7479,10557.1326,10.7094,ECU5
133.4560,28.1155,790.4817,0.6381,-1.5000,165.5640,113.2440,135.4160,18337.4917,6.2845,ECU5
113.7573,3.6745,13.5023,-0.6571,-1.5000,116.3240,109.5480,113.7969,12949.7324,3.6745,ECU5
131.9160,16.3795,268.2895,0.6972,-1.5000,150.8000,121.5600,132.5922,17580.6907,13.9464,ECU5
110.1707,11.8737,140.9853,0.6316,-1.5000,123.7160,101.5600,110.5964,12231.5660,10.1047,ECU5
110.3693,4.4563,19.8582,-0.6919,-1.5000,113.2440,105.2360,110.4293,12194.6285,4.4563,ECU5
106.5707,4.7848,22.8938,-0.5021,-1.5000,110.4720,101.2320,106.6423,11372.5696,4.7848,ECU5
117.3507,3.7003,13.6920,-0.1016,-1.5000,120.9440,113.5520,117.3896,13780.3070,3.7003,ECU5
110.7867,14.4497,208.7946,0.6844,-1.5000,127.4120,101.2520,111.4131,12412.8819,12.3059,ECU5
134.3800,27.1480,737.0154,0.6741,-1.5000,165.5640,116.0160,136.1959,18549.3280,4.7947,ECU5
113.6547,4.9504,24.5065,-0.6309,-1.5000,117.2480,108.0080,113.7265,12933.7209,4.9504,ECU5
111.6080,10.2300,104.6528,0.7003,-1.5000,123.4080,105.2360,111.9201,12526.1142,11.3766,ECU5
115.9133,5.3907,29.0600,-0.0350,-1.5000,121.2520,110.4720,115.9969,13455.2742,5.3907,ECU5
118.5827,3.3220,11.0358,-0.6461,-1.5000,120.9440,114.7840,118.6137,14069.2061,3.3220,ECU5
114.2707,14.4541,208.9221,0.6466,-1.5000,130.8000,104.0040,114.8785,13197.0667,14.4541,ECU5
116.9400,4.0394,16.3166,0.2736,-1.5000,121.2520,113.2440,116.9865,13685.8413,4.0394,ECU5
119.3013,2.8618,8.1899,-0.6704,-1.5000,121.2520,116.0160,119.3242,14238.2681,2.8618,ECU5
107.3920,3.1259,9.7710,-0.3480,-1.5000,110.1640,104.0040,107.4223,11539.5557,3.1259,ECU5
105.7560,2.0045,4.0181,-0.1060,-1.5000,107.7000,103.6960,105.7687,11187.0103,11.8183,ECU5
120.6360,13.5625,183.9413,-0.6035,-1.5000,130.8000,105.2360,121.1432,14675.6720,13.5625,ECU5
116.8373,4.3703,19.0993,0.3331,-1.5000,121.5600,112.9360,116.8918,13663.6953,4.3703,ECU5
116.9400,3.4297,11.7631,-0.3193,-1.5000,120.0200,113.2440,116.9735,13682.8057,3.4297,ECU5
105.8520,1.9235,3.6997,0.5280,-1.5000,108.0080,104.3120,105.8636,11207.1124,1.9235,ECU5
113.5520,4.0040,16.0320,-0.0000,-1.5000,117.5560,109.5480,113.5991,12904.7447,4.0040,ECU5
449.1730,412.8443,170440.4113,0.0000,-2.0000,741.0980,157.2480,535.7020,286976.5896,2.7224,ECU5
117.4533,12.2285,149.5373,-0.6825,-1.5000,125.5640,103.3880,117.8770,13894.9770,12.2285,ECU5
111.3960,12.1221,146.9443,0.6455,-1.5000,125.2560,102.7720,111.8348,12507.0317,12.1221,ECU5
117.4533,3.8510,14.8304,-0.0489,-1.5000,121.2520,113.5520,117.4954,13805.1724,3.8510,ECU5
111.1907,4.7148,22.2298,-0.5869,-1.5000,114.7840,105.8520,111.2573,12378.1842,4.7148,ECU5
119.4040,2.9702,8.8224,-0.6309,-1.5000,121.5600,116.0160,119.4286,14263.1968,2.9702,ECU5
113.7573,3.9121,15.3047,-0.7071,-1.5000,116.0160,109.2400,113.8022,12950.9340,3.9121,ECU5
104.9347,1.8785,3.5286,-0.6885,-1.5000,106.1600,102.7720,104.9459,11013.6367,12.4743,ECU5
113.8667,14.6656,215.0802,0.7067,-1.5000,130.8000,105.2360,114.4946,13109.0046,13.5041,ECU5
128.4320,14.1784,201.0272,0.3209,-1.5000,143.7160,115.7080,128.9527,16628.7968,5.3554,ECU5
119.5067,5.3020,28.1114,0.6406,-1.5000,125.5640,115.7080,119.5851,14300.5843,5.3020,ECU5
132.1280,14.7287,216.9336,0.6395,-1.5000,148.9520,121.5600,132.6742,17602.4308,3.7131,ECU5
116.3240,8.8680,78.6423,0.6604,-1.5000,126.4880,110.1640,116.5491,13583.7011,8.8680,ECU5
113.6613,14.8432,220.3212,0.7068,-1.5000,130.8000,104.9480,114.3056,13065.7795,13.3936,ECU5
129.2533,18.7841,352.8425,0.6654,-1.5000,150.8000,116.3240,130.1601,16941.6525,7.4325,ECU5
110.0613,5.7813,33.4237,-0.7048,-1.5000,113.5520,103.3880,110.1625,12135.7796,5.7813,ECU5
116.3240,3.3315,11.0991,0.4703,-1.5000,120.0200,113.5520,116.3558,13538.6724,3.3315,ECU5
116.5293,4.3703,19.0993,0.3331,-1.5000,121.2520,112.6280,116.5840,13591.8184,4.3703,ECU5
118.8973,16.5329,273.3366,-0.6371,-1.5000,130.8000,100.0200,119.6612,14318.8003,5.3966,ECU5
110.0680,14.0211,196.5908,0.6766,-1.5000,126.1800,100.6360,110.6618,12246.0251,11.8863,ECU5
123.2987,3.0992,9.6048,-0.2317,-1.5000,126.1800,120.0200,123.3246,15208.9644,11.6186,ECU5
132.2307,16.3455,267.1766,0.6065,-1.5000,150.8000,120.0200,132.9025,17663.0669,5.3966,ECU5
112.5253,11.4679,131.5131,0.6114,-1.5000,125.5640,104.0040,112.9142,12749.6261,11.4679,ECU5
113.8600,14.6907,215.8156,0.6984,-1.5000,130.8000,104.6200,114.4901,13107.9767,14.6907,ECU5
109.9587,2.9596,8.7591,-0.3091,-1.5000,112.6280,106.7760,109.9852,12096.7478,2.9596,ECU5
113.8600,2.7376,7.4943,-0.5494,-1.5000,116.0160,110.7800,113.8819,12969.0958,2.7376,ECU5
130.3827,16.0881,258.8285,0.7045,-1.5000,148.9520,120.6360,131.0427,17172.1921,4.5580,ECU5
114.6813,6.7221,45.1869,-0.3504,-1.5000,120.6360,107.3920,114.8126,13181.9328,6.7221,ECU5
127.3027,16.0056,256.1785,0.6324,-1.5000,145.5640,115.7080,127.9717,16376.7546,4.9280,ECU5
117.3507,3.6745,13.5023,0.6571,-1.5000,121.5600,114.7840,117.3890,13780.1805,3.6745,ECU5
111.4987,8.4817,71.9385,0.6810,-1.5000,121.2520,105.8520,111.7135,12479.9117,8.4817,ECU5
108.2133,5.3819,28.9651,0.4556,-1.5000,114.1680,103.6960,108.3025,11729.4356,5.3819,ECU5
131.4093,17.2999,299.2874,0.5278,-1.5000,150.8000,117.5560,132.1663,17467.9378,6.6938,ECU5
108.9320,4.8406,23.4314,0.3379,-1.5000,114.1680,104.6200,109.0037,11881.8016,4.8406,ECU5
128.0213,15.2865,233.6785,0.6682,-1.5000,145.5640,117.5560,128.6283,16545.2475,4.0198,ECU5
110.8960,17.5210,306.9866,0.7010,-1.5000,131.1080,100.0200,111.8149,12502.5806,6.0067,ECU5
114.6813,13.9804,195.4515,0.6975,-1.5000,130.8000,105.8520,115.2480,13282.1092,13.9804,ECU5
106.8787,2.9915,8.9488,0.4159,-1.5000,110.1640,104.3120,106.9066,11429.0153,2.9915,ECU5
111.9093,3.6094,13.0280,0.6156,-1.5000,116.0160,109.2400,111.9481,12532.3842,3.6094,ECU5
103.9080,2.1743,4.7277,-0.3296,-1.5000,105.8520,101.5600,103.9232,10800.0243,9.5447,ECU5
112.1213,15.2206,231.6679,0.6610,-1.5000,129.5680,101.5600,112.8080,12725.6386,12.4006,ECU5
120.5400,17.7708,315.8028,-0.7071,-1.5000,130.8000,100.0200,121.4102,14740.4268,6.2238,ECU5
174.9893,13.7236,188.3367,0.6927,-1.5000,190.8000,166.1600,175.3477,30746.8246,13.7236,ECU5
178.7880,5.3347,28.4592,0.7071,-1.5000,184.9480,175.7080,178.8411,31984.1217,5.3347,ECU5
121.5600,4.3120,18.5933,0.0000,-1.5000,125.8720,117.2480,121.6110,14789.2292,4.3120,ECU5
120.9440,12.1221,146.9443,-0.6455,-1.5000,129.5680,107.0840,121.3483,14725.4140,12.1221,ECU5
116.5293,5.7319,32.8546,-0.2267,-1.5000,121.8680,110.4720,116.6233,13600.9886,5.7319,ECU5
111.7040,4.8111,23.1468,-0.6941,-1.5000,114.7840,106.1600,111.7731,12493.2148,4.8111,ECU5
112.5253,3.9603,15.6842,-0.6309,-1.5000,115.4000,108.0080,112.5718,12672.4068,3.9603,ECU5
113.9627,5.7319,32.8546,0.2267,-1.5000,120.0200,108.6240,114.0587,13009.3924,5.7319,ECU5
122.9973,4.7148,22.2298,-0.7037,-1.5000,125.8720,117.5560,123.0576,15143.1639,4.7148,ECU5
121.1493,12.6892,161.0158,-0.5890,-1.5000,130.8000,106.7760,121.5915,14784.5049,12.6892,ECU5
111.4987,5.5979,31.3367,-0.5171,-1.5000,116.0160,105.2360,111.5923,12452.8438,5.5979,ECU5
110.3760,13.2810,176.3848,0.6467,-1.5000,125.5640,100.9440,110.9074,12300.4512,11.0035,ECU5
114.3733,14.5588,211.9578,0.6784,-1.5000,131.1080,104.6200,114.9894,13222.5646,14.5588,ECU5
113.5587,14.9606,223.8200,0.6947,-1.5000,130.8000,104.0040,114.2138,13044.7841,14.2625,ECU5
128.0213,15.8168,250.1725,0.6708,-1.5000,146.1800,117.2480,128.6711,16556.2435,4.5092,ECU5
117.9667,3.8510,14.8304,-0.6616,-1.5000,120.6360,113.5520,118.0086,13926.0214,3.8510,ECU5
114.2707,14.4541,208.9221,0.6466,-1.5000,130.8000,104.0040,114.8785,13197.0667,14.4541,ECU5
120.8413,5.1200,26.2141,-0.2528,-1.5000,125.5640,115.4000,120.9136,14620.1039,5.1200,ECU5
112.2173,6.5867,43.3845,-0.7002,-1.5000,116.3240,104.6200,112.3461,12621.6529,6.5867,ECU5
112.0120,14.8512,220.5588,0.6309,-1.5000,128.9520,101.2320,112.6664,12693.7273,14.8512,ECU5
116.8373,3.5698,12.7434,0.2587,-1.5000,120.6360,113.5520,116.8737,13659.4581,3.5698,ECU5
117.3507,4.0079,16.0636,-0.0939,-1.5000,121.2520,113.2440,117.3963,13781.8881,4.0079,ECU5
115.5027,4.7947,22.9887,-0.1944,-1.5000,120.0200,110.4720,115.5690,13356.1918,4.7947,ECU5
114.2707,1.5193,2.3084,0.6746,-1.5000,116.0160,113.2440,114.2774,13059.3242,1.5193,ECU5
120.6360,4.9568,24.5698,0.2248,-1.5000,125.8720,116.0160,120.7039,14569.4243,4.9568,ECU5
134.2773,27.4725,754.7385,0.6816,-1.5000,165.8720,116.0160,136.1380,18533.5613,4.9280,ECU5
112.2173,12.1116,146.6914,0.5614,-1.5000,125.8720,102.7720,112.6522,12690.5241,12.1116,ECU5
112.2240,13.1863,173.8789,0.6912,-1.5000,127.4120,103.6960,112.7393,12710.1454,13.1914,ECU5
109.9653,13.4404,180.6434,0.6151,-1.5000,125.2560,100.0200,110.5116,12212.8034,10.7271,ECU5
111.6013,5.0641,25.6449,-0.6027,-1.5000,115.4000,105.8520,111.6779,12471.9542,5.0641,ECU5
115.4000,4.9568,24.5698,-0.2248,-1.5000,120.0200,110.1640,115.4709,13333.5399,4.9568,ECU5
113.0387,13.7891,190.1391,0.7035,-1.5000,128.9520,104.6200,113.5980,12904.4995,13.7891,ECU5
111.0880,3.9323,15.4628,0.4078,-1.5000,115.4000,107.7000,111.1344,12350.8523,3.9323,ECU5
119.0960,5.8763,34.5305,0.6984,-1.5000,125.8720,115.4000,119.1926,14206.8775,5.8763,ECU5
107.0840,3.9323,15.4628,-0.4078,-1.5000,110.4720,102.7720,107.1321,11477.2916,3.9323,ECU5
110.3693,4.9791,24.7911,-0.7071,-1.5000,113.2440,104.6200,110.4442,12197.9172,4.9791,ECU5
109.2400,3.6313,13.1861,-0.4372,-1.5000,112.3200,105.2360,109.2802,11942.1683,3.6313,ECU5
112.1147,4.7848,22.8938,-0.5021,-1.5000,116.0160,106.7760,112.1827,12584.9610,4.7848,ECU5
105.9547,2.1633,4.6800,-0.1728,-1.5000,108.0080,103.6960,105.9694,11229.5114,2.1633,ECU5
113.9627,5.5125,30.3881,0.4187,-1.5000,120.0200,109.2400,114.0515,13007.7481,5.5125,ECU5
116.0160,4.9568,24.5698,-0.5157,-1.5000,120.0200,110.4720,116.0866,13476.0921,4.9568,ECU5
112.9360,12.5828,158.3280,0.6838,-1.5000,127.4120,104.6200,113.4023,12860.0921,12.5828,ECU5
114.1680,14.4037,207.4676,0.7071,-1.5000,130.8000,105.8520,114.7721,13172.6439,14.4037,ECU5
115.5027,5.8547,34.2775,-0.0644,-1.5000,121.2520,109.5480,115.6015,13363.7177,5.8547,ECU5
128.5213,1.6963,2.8775,0.6810,-1.5000,130.4720,127.3920,128.5288,16519.6515,1.6963,ECU5
114.7907,13.8946,193.0595,0.6934,-1.5000,130.8000,105.8720,115.3499,13305.6035,12.1663,ECU5
112.5253,12.9005,166.4231,0.7030,-1.5000,127.4120,104.6200,113.0173,12772.8994,12.9005,ECU5
116.2213,12.6855,160.9210,0.6772,-1.5000,130.8000,107.7000,116.6820,13614.6790,12.6855,ECU5
111.1907,10.8298,117.2835,0.5651,-1.5000,123.4080,102.7720,111.5417,12441.5534,10.8298,ECU5
120.9440,4.5371,20.5855,-0.3586,-1.5000,124.9480,116.0160,121.0007,14641.1748,4.5371,ECU5
129.2533,18.7841,352.8425,0.6654,-1.5000,150.8000,116.3240,130.1601,16941.6525,7.4325,ECU5
110.3693,5.0828,25.8346,-0.0371,-1.5000,115.4000,105.2360,110.4473,12198.6128,5.0828,ECU5
119.5133,15.4787,239.5896,-0.6273,-1.5000,130.8000,101.8680,120.1797,14443.1633,4.4740,ECU5
112.2240,16.3996,268.9474,0.6895,-1.5000,131.1080,101.5600,113.0200,12773.5244,13.7478,ECU5
104.3187,2.6732,7.1457,-0.7071,-1.5000,105.8720,101.2320,104.3415,10887.1480,13.0975,ECU5
113.9627,14.6982,216.0369,0.6571,-1.5000,130.8000,103.6960,114.5928,13131.5140,14.6982,ECU5
110.6773,9.5497,91.1959,0.6253,-1.5000,121.5600,103.6960,110.9517,12310.2694,9.5497,ECU5
119.4040,4.8893,23.9057,0.5952,-1.5000,124.9480,115.7080,119.4707,14273.2524,4.8893,ECU5
133.9693,27.5018,756.3512,0.6749,-1.5000,165.5640,115.4000,135.8382,18452.0164,5.0890,ECU5
111.7040,12.0514,145.2368,0.6817,-1.5000,125.5640,103.6960,112.1366,12574.6081,12.0514,ECU5
111.7040,12.6505,160.0356,0.6505,-1.5000,126.1800,102.7720,112.1805,12584.4740,12.6505,ECU5
112.8333,14.0278,196.7796,0.6762,-1.5000,128.9520,103.3880,113.4132,12862.5475,14.0278,ECU5
111.7040,5.7704,33.2973,-0.5280,-1.5000,116.3240,105.2360,111.8033,12499.9818,5.7704,ECU5
114.1747,14.3980,207.3014,0.7071,-1.5000,130.8000,105.8520,114.7783,13174.0554,13.2129,ECU5
128.1107,4.3157,18.6250,0.5138,-1.5000,132.9360,124.6200,128.1591,16424.7596,4.3157,ECU5
134.7840,12.4082,153.9643,0.6372,-1.5000,148.9520,125.8520,135.1642,18269.3695,12.4082,ECU5
105.7560,2.0045,4.0181,-0.1060,-1.5000,107.7000,103.6960,105.7687,11187.0103,11.8183,ECU5
134.8933,26.8919,723.1734,0.6921,-1.5000,165.8720,117.5560,136.6687,18678.3270,4.1665,ECU5
108.3160,5.2541,27.6054,0.4922,-1.5000,114.1680,104.0040,108.4009,11750.7595,5.2541,ECU5
105.0373,1.9619,3.8489,-0.7070,-1.5000,106.1800,102.7720,105.0495,11035.4073,12.6505,ECU5
116.8373,4.0667,16.5380,0.3559,-1.5000,121.2520,113.2440,116.8845,13661.9878,4.0667,ECU5
112.8333,3.9000,15.2099,-0.3270,-1.5000,116.3240,108.6240,112.8783,12741.5010,3.9000,ECU5
108.6240,4.6507,21.6290,0.2391,-1.5000,113.5520,104.3120,108.6904,11813.5927,4.6507,ECU5
116.3240,3.5520,12.6169,0.1581,-1.5000,120.0200,112.9360,116.3601,13539.6843,3.5520,ECU5
110.6773,4.6234,21.3760,0.0814,-1.5000,115.4000,106.1600,110.7417,12263.7228,4.6234,ECU5
191.9807,128.1638,16425.9621,0.6771,-1.5000,339.2700,105.8720,218.6486,47807.2178,6.7766,ECU5
152.0187,16.5571,274.1374,0.6974,-1.5000,171.1080,141.5600,152.6186,23292.4333,14.0818,ECU5
112.3200,11.8009,139.2604,0.6726,-1.5000,125.8720,104.3120,112.7325,12708.6226,11.8009,ECU5
111.6147,17.2047,296.0029,0.4988,-1.5000,130.8000,97.5560,112.4952,12655.1691,6.7550,ECU5
110.4720,4.3120,18.5933,-0.0000,-1.5000,114.7840,106.1600,110.5281,12216.4583,4.3120,ECU5
121.0467,5.1014,26.0244,-0.1830,-1.5000,125.8720,115.7080,121.1183,14669.6451,5.1014,ECU5
110.4720,3.3315,11.0991,0.4703,-1.5000,114.1680,107.7000,110.5055,12211.4622,3.3315,ECU5
115.5027,4.7947,22.9887,-0.1944,-1.5000,120.0200,110.4720,115.5690,13356.1918,4.7947,ECU5
117.5560,3.2008,10.2453,0.7071,-1.5000,121.2520,115.7080,117.5850,13826.2433,3.2008,ECU5
111.6080,16.6381,276.8272,0.7005,-1.5000,130.8000,101.2520,112.4317,12640.8972,14.2492,ECU5
127.6107,15.3309,235.0362,0.6866,-1.5000,145.2560,117.5560,128.2231,16441.1730,3.9323,ECU5
141.0467,4.9312,24.3168,-0.0764,-1.5000,145.8720,136.0160,141.1041,19910.3734,4.9312,ECU5
117.0427,3.9000,15.2099,0.3270,-1.5000,121.2520,113.5520,117.0860,13709.1257,3.9000,ECU5
113.8600,14.9022,222.0766,0.6102,-1.5000,130.8000,102.7720,114.5083,13112.1507,14.9022,ECU5
112.9360,4.4740,20.0163,0.1259,-1.5000,117.5560,108.6240,112.9951,12767.8843,4.4740,ECU5
114.2707,4.1930,17.5815,-0.5557,-1.5000,117.5560,109.5480,114.3219,13069.5062,4.1930,ECU5
110.8827,4.3266,18.7198,0.1728,-1.5000,115.4000,106.7760,110.9389,12307.4457,4.3266,ECU5
104.1200,2.3502,5.5236,-0.3731,-1.5000,106.1800,101.5600,104.1377,10844.6568,11.3515,ECU5
111.3000,15.0583,226.7514,0.6911,-1.5000,128.6440,101.5600,111.9770,12538.8576,12.8563,ECU5
113.4493,6.0851,37.0286,0.3292,-1.5000,120.0200,108.0080,113.5581,12895.4370,6.0851,ECU5
103.7027,2.4540,6.0221,0.0050,-1.5000,106.1600,101.2520,103.7220,10758.2578,9.5048,ECU5
112.8333,13.7478,189.0007,0.6816,-1.5000,128.6440,103.6960,113.3903,12857.3616,13.7478,ECU5
113.4493,8.9761,80.5712,0.6476,-1.5000,123.7160,107.0840,113.6858,12924.4653,8.9761,ECU5
117.4533,3.8510,14.8304,-0.0489,-1.5000,121.2520,113.5520,117.4954,13805.1724,3.8510,ECU5
105.2427,1.1133,1.2395,-0.4861,-1.5000,106.1600,104.0040,105.2466,11076.8452,11.8743,ECU5
110.1640,3.2450,10.5299,-0.1728,-1.5000,113.2440,106.7760,110.1959,12143.1268,3.2450,ECU5
109.9653,13.7965,190.3441,0.6975,-1.5000,125.8720,101.2520,110.5408,12219.2706,12.2234,ECU5
120.6360,5.2631,27.7003,0.2121,-1.5000,126.1800,115.7080,120.7125,14571.5114,5.2631,ECU5
111.6013,11.8343,140.0509,0.7023,-1.5000,125.2560,104.3120,112.0189,12548.2249,11.8343,ECU5
106.0640,1.8555,3.4428,0.1881,-1.5000,108.0080,104.3120,106.0748,11251.8673,11.5298,ECU5
112.1147,4.7848,22.8938,-0.5021,-1.5000,116.0160,106.7760,112.1827,12584.9610,4.7848,ECU5
132.2240,29.2197,853.7893,0.6898,-1.5000,165.8720,113.2440,134.3591,18052.3790,6.4189,ECU5
107.5973,3.5027,12.2691,-0.4922,-1.5000,110.4720,103.6960,107.6353,11585.3655,3.5027,ECU5
128.4320,15.5001,240.2516,0.6544,-1.5000,146.1800,117.5560,129.0540,16654.9464,4.3157,ECU5
117.0427,4.6234,21.3760,-0.0814,-1.5000,121.5600,112.3200,117.1035,13713.2365,4.6234,ECU5
110.0680,15.2871,233.6949,0.7071,-1.5000,127.7200,101.2320,110.7735,12270.7612,13.8097,ECU5
105.3387,4.5092,20.3325,0.2854,-1.5000,110.1640,101.2320,105.4030,11109.7897,4.5092,ECU5
114.6880,13.9541,194.7181,0.7068,-1.5000,130.8000,106.4880,115.2525,13283.1494,12.8083,ECU5
110.6773,4.9312,24.3168,0.0764,-1.5000,115.7080,105.8520,110.7505,12265.6833,4.9312,ECU5
110.8827,4.9408,24.4117,0.1516,-1.5000,116.0160,106.1600,110.9560,12311.2402,4.9408,ECU5
116.2213,3.4619,11.9845,0.4113,-1.5000,120.0200,113.2440,116.2557,13515.3880,3.4619,ECU5
114.8867,12.1819,148.3989,0.7066,-1.5000,128.9520,107.7000,115.3164,13297.8788,12.1819,ECU5
118.1720,3.1259,9.7710,0.3480,-1.5000,121.5600,115.4000,118.1996,13971.1356,3.1259,ECU5
114.7840,9.9279,98.5637,0.6698,-1.5000,126.1800,108.0080,115.0699,13241.0758,9.9279,ECU5
111.0947,14.1981,201.5849,0.6773,-1.5000,127.4120,101.5600,111.6979,12476.4149,12.0094,ECU5
110.6773,4.7947,22.9887,0.1944,-1.5000,115.7080,106.1600,110.7465,12264.7979,4.7947,ECU5
121.5600,4.4740,20.0163,0.1259,-1.5000,126.1800,117.2480,121.6149,14790.1778,4.4740,ECU5
108.1107,4.1930,17.5815,-0.5557,-1.5000,111.3960,103.3880,108.1649,11699.6372,4.1930,ECU5
129.3560,18.8001,353.4453,0.6308,-1.5000,150.8000,115.7080,130.2636,16968.6050,7.6091,ECU5
116.3240,12.6130,159.0869,0.6689,-1.5000,130.8000,107.7000,116.7790,13637.3309,12.6130,ECU5
